encrypt first : state = [3534515439714492879, 3008618654166496069, 17142671965611462313, 13489487629206940935, 4618561700125350924, 583228240360917200, 7598762324216816706, 17850051484591109431, 6599530964485765707, 10235962713396217628, 467664098217706307, 3533051033805614134, 9143131185172969441, 8865417564410612547, 10002582436027889713, 6930057593590207847, 10223855844825900283, 4130599057271048045, 8284660716622067254, 7524107570263165142, 12128896345541012652, 13642158098237656036, 74855626911661694, 4962309590794522712, 13103257729769166177]
encrypt : last tag_state = [3534515439714492879, 3008618654166496069, 17142671965611462313, 13489487629206940935, 4618561700125350924, 583228240360917200, 7598762324216816706, 17850051484591109431, 6599530964485765707, 10235962713396217628, 467664098217706307, 3533051033805614134, 9143131185172969441, 8865417564410612547, 10002582436027889713, 6930057593590207847, 10223855844825900283, 4130599057271048045, 8284660716622067254, 7524107570263165142, 12128896345541012652, 13642158098237656036, 74855626911661694, 4962309590794522712, 13103257729769166177]
decrppt first state  = [3534515439714492879, 3008618654166496069, 17142671965611462313, 13489487629206940935, 4618561700125350924, 583228240360917200, 7598762324216816706, 17850051484591109431, 6599530964485765707, 10235962713396217628, 467664098217706307, 3533051033805614134, 9143131185172969441, 8865417564410612547, 10002582436027889713, 6930057593590207847, 10223855844825900283, 4130599057271048045, 8284660716622067254, 7524107570263165142, 12128896345541012652, 13642158098237656036, 74855626911661694, 4962309590794522712, 13103257729769166177]
decrypt : last tag_state = [3534515439714492879, 3008618654166496069, 17142671965611462313, 13489487629206940935, 4618561700125350924, 583228240360917200, 7598762324216816706, 17850051484591109431, 6599530964485765707, 10235962713396217628, 467664098217706307, 3533051033805614134, 9143131185172969441, 8865417564410612547, 10002582436027889713, 6930057593590207847, 10223855844825900283, 4130599057271048045, 8284660716622067254, 7524107570263165142, 12128896345541012652, 13642158098237656036, 74855626911661694, 4962309590794522712, 13103257729769166177]
encrypt first : state = [3565788886933529014, 7932415220579233636, 5600854872650083417, 10590481888897480625, 12906313860395178514, 6732015141535162849, 2903883737768564697, 10490002936689721548, 8327398527874191125, 7081051970815798628, 14338136101469371463, 8573601091937774749, 14778279531167602513, 4328967532787452045, 14895890856005847831, 17957709300520807484, 12186790423453865341, 13329899765563291978, 4510315411006057605, 12467742337573804818, 5641517939307439688, 6805474503202622946, 7989539863287552285, 17155446363300036266, 1967661549696997104]
encrypt : last tag_state = [15785176251929081719, 15696571204050585501, 14581954025957068187, 2559658347780855539, 8898342471678629891, 15108543347542014116, 12456354633880728804, 13563011044031040125, 6534406553392109983, 14730728817780490828, 8817902548915169632, 14666884501825312282, 2738852156464205675, 10318790258721750039, 3477106806203030804, 9741864649803251814, 1304591214965559219, 16966614227250994519, 2185246321851505609, 13547007355788163090, 3215263068703316715, 15849392628471431670, 5974125290492880830, 13156191298950082968, 14140208230922834422]
decrppt first state  = [3565788886933529014, 7932415220579233636, 5600854872650083417, 10590481888897480625, 12906313860395178514, 6732015141535162849, 2903883737768564697, 10490002936689721548, 8327398527874191125, 7081051970815798628, 14338136101469371463, 8573601091937774749, 14778279531167602513, 4328967532787452045, 14895890856005847831, 17957709300520807484, 12186790423453865341, 13329899765563291978, 4510315411006057605, 12467742337573804818, 5641517939307439688, 6805474503202622946, 7989539863287552285, 17155446363300036266, 1967661549696997104]
decrypt : last tag_state = [15785176251929081719, 15696571204050585501, 14581954025957068187, 2559658347780855539, 8898342471678629891, 15108543347542014116, 12456354633880728804, 13563011044031040125, 6534406553392109983, 14730728817780490828, 8817902548915169632, 14666884501825312282, 2738852156464205675, 10318790258721750039, 3477106806203030804, 9741864649803251814, 1304591214965559219, 16966614227250994519, 2185246321851505609, 13547007355788163090, 3215263068703316715, 15849392628471431670, 5974125290492880830, 13156191298950082968, 14140208230922834422]
encrypt first : state = [3131300116450337484, 11188634322952578559, 1268453754169067357, 15280322181551828506, 7689147273274740509, 10245747965286702279, 6709663714230728773, 13197406789369322006, 533529098216744666, 2851139475088892733, 10467923909027188993, 6773126029019815330, 4293353708042729594, 12676357308214358966, 10468582862405733954, 2035670408249068600, 9950417882647122615, 1736533888882981296, 25634470272524414, 15988225522227584072, 7948776666143680468, 6681615171639909236, 6905288503016900332, 12693640968351170523, 4918404906514689785]
encrypt : last tag_state = [15380883214628481891, 13577694066303074442, 13432716882839610044, 7889140873565861684, 16121730815136110855, 5769350459330696359, 12240985136500965746, 8060213605126749987, 1830793098148498078, 12100408482360362268, 4508780316520841888, 2514878371192371919, 14316733964417742809, 13984954056526166071, 17318725903001037075, 10634214366985472802, 7234707593290467270, 14245285965334897365, 229307175181660108, 13191158076137792667, 862900189858324479, 13921399509343044358, 12187775301421587263, 6740237739991921582, 17443732365747712342]
decrppt first state  = [3131300116450337484, 11188634322952578559, 1268453754169067357, 15280322181551828506, 7689147273274740509, 10245747965286702279, 6709663714230728773, 13197406789369322006, 533529098216744666, 2851139475088892733, 10467923909027188993, 6773126029019815330, 4293353708042729594, 12676357308214358966, 10468582862405733954, 2035670408249068600, 9950417882647122615, 1736533888882981296, 25634470272524414, 15988225522227584072, 7948776666143680468, 6681615171639909236, 6905288503016900332, 12693640968351170523, 4918404906514689785]
decrypt : last tag_state = [15380883214628481891, 13577694066303074442, 13432716882839610044, 7889140873565861684, 16121730815136110855, 5769350459330696359, 12240985136500965746, 8060213605126749987, 1830793098148498078, 12100408482360362268, 4508780316520841888, 2514878371192371919, 14316733964417742809, 13984954056526166071, 17318725903001037075, 10634214366985472802, 7234707593290467270, 14245285965334897365, 229307175181660108, 13191158076137792667, 862900189858324479, 13921399509343044358, 12187775301421587263, 6740237739991921582, 17443732365747712342]
encrypt first : state = [13705732979810171278, 5246201195087716484, 12698023374683497678, 17517808054176449694, 6289402674322883771, 12441305907659961584, 8595927671822244271, 16065259938943454930, 4080964364374066610, 5605181085118851082, 17422772953565913396, 9602605005628182503, 6151264240297532244, 6883199913884770234, 12413144576231651498, 1010755455111276391, 10997230569141445466, 4369829308970518748, 16750697570787368533, 527867061232256999, 7717513650273872171, 5463460883579415022, 8252441591800622459, 7369197312550470121, 13610412974122443679]
encrypt : last tag_state = [1676128435676354668, 6135706865423453920, 2079637847917663189, 11180430525509457910, 9581362484712261748, 1167769656571559841, 16565021514186738340, 14089430334519674660, 308760271645607495, 2541025644007567567, 9397001334807849093, 4346129384827121453, 14904319752220978025, 15251626926871768714, 3057682561652588219, 4989894556491617542, 10439031172021110228, 5527475174340925137, 10825347968764063964, 2148064514099339009, 16335508247128282025, 14467147314770283262, 10249109181683097210, 13156184376406410867, 3295685891999538612]
decrppt first state  = [13705732979810171278, 5246201195087716484, 12698023374683497678, 17517808054176449694, 6289402674322883771, 12441305907659961584, 8595927671822244271, 16065259938943454930, 4080964364374066610, 5605181085118851082, 17422772953565913396, 9602605005628182503, 6151264240297532244, 6883199913884770234, 12413144576231651498, 1010755455111276391, 10997230569141445466, 4369829308970518748, 16750697570787368533, 527867061232256999, 7717513650273872171, 5463460883579415022, 8252441591800622459, 7369197312550470121, 13610412974122443679]
decrypt : last tag_state = [1676128435676354668, 6135706865423453920, 2079637847917663189, 11180430525509457910, 9581362484712261748, 1167769656571559841, 16565021514186738340, 14089430334519674660, 308760271645607495, 2541025644007567567, 9397001334807849093, 4346129384827121453, 14904319752220978025, 15251626926871768714, 3057682561652588219, 4989894556491617542, 10439031172021110228, 5527475174340925137, 10825347968764063964, 2148064514099339009, 16335508247128282025, 14467147314770283262, 10249109181683097210, 13156184376406410867, 3295685891999538612]
encrypt first : state = [10756393810740795142, 4227618771972410240, 10850679423486843110, 8977821294390456911, 3335014758337824842, 2210183042855196332, 12889415245331521801, 11949840991630453783, 17856594973082070642, 8140832530066052401, 4507085890882335901, 9126212210580264235, 12775046674773454078, 9670423782915413995, 13002853148487218764, 5879950181418240424, 16344955401105134022, 18167689501335151988, 14978267027629381105, 15109512250685866450, 11398686295867367813, 1053108586253405358, 11879853442110630693, 3857005548465575250, 989772068370461141]
encrypt : last tag_state = [2344950476244749300, 14346185081126847430, 14758765558727446404, 10338483344853667454, 11797008543059061789, 1335791423956192304, 4312315724868058280, 12808776172190494178, 7396748991315590361, 11763046576089064910, 12624287606249044783, 15613775495586460546, 15895321881829182460, 2138887424372627967, 3453560089677822647, 5175252220862610365, 2739352658886451377, 1707465140987445005, 3866346927182227763, 18209235081933849150, 1999066318798308300, 1535210863290190137, 4171270811219683576, 3549586732552770404, 7992794772241258344]
decrppt first state  = [10756393810740795142, 4227618771972410240, 10850679423486843110, 8977821294390456911, 3335014758337824842, 2210183042855196332, 12889415245331521801, 11949840991630453783, 17856594973082070642, 8140832530066052401, 4507085890882335901, 9126212210580264235, 12775046674773454078, 9670423782915413995, 13002853148487218764, 5879950181418240424, 16344955401105134022, 18167689501335151988, 14978267027629381105, 15109512250685866450, 11398686295867367813, 1053108586253405358, 11879853442110630693, 3857005548465575250, 989772068370461141]
decrypt : last tag_state = [2344950476244749300, 14346185081126847430, 14758765558727446404, 10338483344853667454, 11797008543059061789, 1335791423956192304, 4312315724868058280, 12808776172190494178, 7396748991315590361, 11763046576089064910, 12624287606249044783, 15613775495586460546, 15895321881829182460, 2138887424372627967, 3453560089677822647, 5175252220862610365, 2739352658886451377, 1707465140987445005, 3866346927182227763, 18209235081933849150, 1999066318798308300, 1535210863290190137, 4171270811219683576, 3549586732552770404, 7992794772241258344]
encrypt first : state = [12889082261893411900, 2326206503602290081, 5164195280714048644, 11957714378750609635, 8164424730047148628, 13241847740066223092, 9417996179665160191, 1158461722400405273, 16255414651801667758, 16043653381592339861, 17357051209114448993, 6389569342702425053, 7095248490246618714, 7351928095983316899, 15010376406790645997, 17202978248023604991, 9979786281257908471, 4908070521406137046, 16595434978519149833, 66629236208804757, 14017406568560055064, 4518487696172224869, 6229348185134202413, 8920373648712119365, 10502691131587210772]
encrypt : last tag_state = [15591740223307211679, 4293882516162764171, 5670511643682503411, 5537004175472436765, 468226616472347962, 11823535272603113420, 10462157243630080507, 11726542322077753927, 15116556732052187498, 14261482790637425874, 6536593530950783994, 9182605157442851944, 17473794600918256372, 10304510764503023516, 13291207018496291259, 9588462144255519548, 5733283047286386081, 17040391004794994771, 8773644702745019626, 9225921663757166904, 6726595570936077087, 9301904468345222630, 5081542362326654659, 17075468010421233165, 16751336882020976814]
decrppt first state  = [12889082261893411900, 2326206503602290081, 5164195280714048644, 11957714378750609635, 8164424730047148628, 13241847740066223092, 9417996179665160191, 1158461722400405273, 16255414651801667758, 16043653381592339861, 17357051209114448993, 6389569342702425053, 7095248490246618714, 7351928095983316899, 15010376406790645997, 17202978248023604991, 9979786281257908471, 4908070521406137046, 16595434978519149833, 66629236208804757, 14017406568560055064, 4518487696172224869, 6229348185134202413, 8920373648712119365, 10502691131587210772]
decrypt : last tag_state = [15591740223307211679, 4293882516162764171, 5670511643682503411, 5537004175472436765, 468226616472347962, 11823535272603113420, 10462157243630080507, 11726542322077753927, 15116556732052187498, 14261482790637425874, 6536593530950783994, 9182605157442851944, 17473794600918256372, 10304510764503023516, 13291207018496291259, 9588462144255519548, 5733283047286386081, 17040391004794994771, 8773644702745019626, 9225921663757166904, 6726595570936077087, 9301904468345222630, 5081542362326654659, 17075468010421233165, 16751336882020976814]
encrypt first : state = [17420309497866995642, 4226853544984318742, 14569812824137229381, 6886644828090993995, 3753863940320731651, 18395189833450565273, 9212256276073357600, 17474176555080319518, 7489065591223990444, 5486556569588757249, 17683697655469250253, 10160571966575061435, 10874337600286481163, 7139156111424552591, 17844948789281418222, 10034476731457392042, 14539142188118425771, 10970948777876727047, 6759767798309834870, 1102224481142669648, 4986929595698003717, 2302091519768565604, 4940780474397333159, 13783863737001792659, 3691839528461406407]
encrypt : last tag_state = [3353600207781337598, 1620196167288856612, 37864338423691040, 9191614665560747096, 7828669188335576860, 6949526495645909174, 15167634143021140380, 5511953662937274574, 2287600106072998626, 4133852400196859399, 18366385798064998103, 11771881092540542405, 8639657312876691110, 8496087575110755726, 7549060234093912202, 16798167909679385097, 13319301345662857346, 14256060253500091321, 13277850377436379949, 3921178397277564977, 12747640907026747729, 2065230874969242008, 8583829329724701204, 6174811419671315090, 83011454448975498]
decrppt first state  = [17420309497866995642, 4226853544984318742, 14569812824137229381, 6886644828090993995, 3753863940320731651, 18395189833450565273, 9212256276073357600, 17474176555080319518, 7489065591223990444, 5486556569588757249, 17683697655469250253, 10160571966575061435, 10874337600286481163, 7139156111424552591, 17844948789281418222, 10034476731457392042, 14539142188118425771, 10970948777876727047, 6759767798309834870, 1102224481142669648, 4986929595698003717, 2302091519768565604, 4940780474397333159, 13783863737001792659, 3691839528461406407]
decrypt : last tag_state = [3353600207781337598, 1620196167288856612, 37864338423691040, 9191614665560747096, 7828669188335576860, 6949526495645909174, 15167634143021140380, 5511953662937274574, 2287600106072998626, 4133852400196859399, 18366385798064998103, 11771881092540542405, 8639657312876691110, 8496087575110755726, 7549060234093912202, 16798167909679385097, 13319301345662857346, 14256060253500091321, 13277850377436379949, 3921178397277564977, 12747640907026747729, 2065230874969242008, 8583829329724701204, 6174811419671315090, 83011454448975498]
encrypt first : state = [681739827071343230, 9348154338012999108, 2433617018258554301, 13984571095650472776, 18100794483778696617, 3619623021624453632, 2400508240287622775, 4619374399813107830, 9761761964168745827, 15346744218944736838, 2165505220411908042, 16867229254119444068, 14017056011862588492, 14197345157005104045, 11442124406866023619, 17185369904834041114, 1253374914881111320, 16106764699960536266, 14448797042742382094, 9410569542048927794, 6809010968849195135, 6201629352054936452, 17999729683429749224, 6992600901374018494, 18161754622439518727]
encrypt : last tag_state = [17405640696831211499, 10262152328729600655, 14811390519757384772, 17098035668907807269, 13691568303449129238, 10040890623322321375, 17254213973434507851, 15151352183979068455, 5162946198623531774, 11450979557048227976, 9782750322261104490, 12401644498605029996, 1292285788209108174, 6718369384839393649, 460377195465938997, 12831927927042563002, 3595475843693889863, 9088734189909975876, 18128673347082998024, 17437313562358309340, 13723334507284066760, 16440785709460506622, 13500526307482111393, 5574199266693333650, 9318962311047154608]
decrppt first state  = [681739827071343230, 9348154338012999108, 2433617018258554301, 13984571095650472776, 18100794483778696617, 3619623021624453632, 2400508240287622775, 4619374399813107830, 9761761964168745827, 15346744218944736838, 2165505220411908042, 16867229254119444068, 14017056011862588492, 14197345157005104045, 11442124406866023619, 17185369904834041114, 1253374914881111320, 16106764699960536266, 14448797042742382094, 9410569542048927794, 6809010968849195135, 6201629352054936452, 17999729683429749224, 6992600901374018494, 18161754622439518727]
decrypt : last tag_state = [17405640696831211499, 10262152328729600655, 14811390519757384772, 17098035668907807269, 13691568303449129238, 10040890623322321375, 17254213973434507851, 15151352183979068455, 5162946198623531774, 11450979557048227976, 9782750322261104490, 12401644498605029996, 1292285788209108174, 6718369384839393649, 460377195465938997, 12831927927042563002, 3595475843693889863, 9088734189909975876, 18128673347082998024, 17437313562358309340, 13723334507284066760, 16440785709460506622, 13500526307482111393, 5574199266693333650, 9318962311047154608]
encrypt first : state = [1628837092787147769, 1046243048277684205, 15155678570195783039, 9274270403796552838, 13420746274083053927, 7512172688416104443, 2666768880820247495, 11548581417199168584, 13645272838213505755, 7492808637159644323, 8359360225427298541, 12730606377139591889, 7856011453546721882, 8394880624653132070, 6567983182022163037, 14105143709840489765, 7098454423025385698, 16935251915188397492, 14304872871150504412, 11857516937324790203, 8454342468455553661, 9587608682209572396, 4689999553759019753, 8374108931005422381, 5894300984316387150]
encrypt : last tag_state = [10689950641772890856, 4743025282562575186, 4356326012711286659, 13224657751407583685, 14895230383341826692, 7102979690851487675, 9210922405499249620, 18395858485122133414, 13710981478891906381, 5923764662868533718, 14676167971580428057, 14014276448410590684, 6856077934454949960, 15809679433650828595, 6362799520065815799, 7099718080436912389, 7001693043385746136, 17833253861903402171, 11074517188166543408, 11405752679949578150, 15084791733075572605, 4122209231666398293, 15277961507748280573, 1697897063619574111, 6520961056867701389]
decrppt first state  = [1628837092787147769, 1046243048277684205, 15155678570195783039, 9274270403796552838, 13420746274083053927, 7512172688416104443, 2666768880820247495, 11548581417199168584, 13645272838213505755, 7492808637159644323, 8359360225427298541, 12730606377139591889, 7856011453546721882, 8394880624653132070, 6567983182022163037, 14105143709840489765, 7098454423025385698, 16935251915188397492, 14304872871150504412, 11857516937324790203, 8454342468455553661, 9587608682209572396, 4689999553759019753, 8374108931005422381, 5894300984316387150]
decrypt : last tag_state = [10689950641772890856, 4743025282562575186, 4356326012711286659, 13224657751407583685, 14895230383341826692, 7102979690851487675, 9210922405499249620, 18395858485122133414, 13710981478891906381, 5923764662868533718, 14676167971580428057, 14014276448410590684, 6856077934454949960, 15809679433650828595, 6362799520065815799, 7099718080436912389, 7001693043385746136, 17833253861903402171, 11074517188166543408, 11405752679949578150, 15084791733075572605, 4122209231666398293, 15277961507748280573, 1697897063619574111, 6520961056867701389]
encrypt first : state = [15762542963676496587, 12944296520933218900, 5963161613586614548, 1548012238231415092, 5127407855474085313, 10895659900169902349, 8997784870247358734, 17112401104686565536, 7314095330819706440, 17101007559979775822, 15081360097092545629, 619448356637926186, 1808536372677333737, 12794089960116827077, 12062747567384853237, 18139659270786155192, 16434787838448058350, 3518806902239731093, 15618449467405270799, 9134339613563099857, 14964474449526224130, 1491867798394134803, 9071069453874707497, 13018102636510891553, 7642222654943659219]
encrypt : last tag_state = [17718583741200423869, 250581572109660771, 14686120144140820665, 953696901026706448, 17049979048727103030, 16879461946206405930, 14210139436879142813, 16906553936116410497, 16265906712991295540, 5610918121510859464, 11773908548490496892, 13523192034879779640, 15057317655265343931, 12322129199029821440, 1259372069441430199, 7769340015919808979, 13230851965179026227, 8103665557468831218, 1122558756857799275, 1339393203908447954, 8762061506213672023, 16255067979231793415, 14659163446503588118, 10359312088411209615, 13985983794973605938]
decrppt first state  = [15762542963676496587, 12944296520933218900, 5963161613586614548, 1548012238231415092, 5127407855474085313, 10895659900169902349, 8997784870247358734, 17112401104686565536, 7314095330819706440, 17101007559979775822, 15081360097092545629, 619448356637926186, 1808536372677333737, 12794089960116827077, 12062747567384853237, 18139659270786155192, 16434787838448058350, 3518806902239731093, 15618449467405270799, 9134339613563099857, 14964474449526224130, 1491867798394134803, 9071069453874707497, 13018102636510891553, 7642222654943659219]
decrypt : last tag_state = [17718583741200423869, 250581572109660771, 14686120144140820665, 953696901026706448, 17049979048727103030, 16879461946206405930, 14210139436879142813, 16906553936116410497, 16265906712991295540, 5610918121510859464, 11773908548490496892, 13523192034879779640, 15057317655265343931, 12322129199029821440, 1259372069441430199, 7769340015919808979, 13230851965179026227, 8103665557468831218, 1122558756857799275, 1339393203908447954, 8762061506213672023, 16255067979231793415, 14659163446503588118, 10359312088411209615, 13985983794973605938]
encrypt first : state = [9982122180643026634, 3476709735720489604, 5248047727480626584, 11349641305928345292, 10698308263211487, 14790137684537778208, 8817786598770559258, 17157775678372668130, 3165266816024863303, 123588079291821978, 10062420817222816031, 13579312853923191733, 10248176097692449263, 16119412064332248248, 17952451728143407640, 17274884457520020360, 11675430036660234127, 6475755463645801823, 10702453343057356773, 18099800064435193081, 6140063904867657547, 10064782962102537781, 3557750988507847320, 3190194810849861467, 2171159795024121680]
encrypt : last tag_state = [12292582621360689250, 15757655718774389936, 16038234114530401172, 5560378010596162795, 324283351375146111, 14557662415350039496, 15488212675965241418, 665514654529846623, 995558587025559711, 2722225763097336338, 11661919217563193121, 12455677968194119469, 1964818843332073830, 1088286367734715659, 15507314381422579020, 149196777175884609, 17547028892868171906, 16270165116557622604, 17183897145469069789, 6119964184782952687, 8314531281175267094, 7168233277786078125, 5023874298894291525, 2284776233533015892, 2118350110778349298]
decrppt first state  = [9982122180643026634, 3476709735720489604, 5248047727480626584, 11349641305928345292, 10698308263211487, 14790137684537778208, 8817786598770559258, 17157775678372668130, 3165266816024863303, 123588079291821978, 10062420817222816031, 13579312853923191733, 10248176097692449263, 16119412064332248248, 17952451728143407640, 17274884457520020360, 11675430036660234127, 6475755463645801823, 10702453343057356773, 18099800064435193081, 6140063904867657547, 10064782962102537781, 3557750988507847320, 3190194810849861467, 2171159795024121680]
decrypt : last tag_state = [12292582621360689250, 15757655718774389936, 16038234114530401172, 5560378010596162795, 324283351375146111, 14557662415350039496, 15488212675965241418, 665514654529846623, 995558587025559711, 2722225763097336338, 11661919217563193121, 12455677968194119469, 1964818843332073830, 1088286367734715659, 15507314381422579020, 149196777175884609, 17547028892868171906, 16270165116557622604, 17183897145469069789, 6119964184782952687, 8314531281175267094, 7168233277786078125, 5023874298894291525, 2284776233533015892, 2118350110778349298]
encrypt first : state = [8973409353768740340, 14005921011377081020, 3274064926105145138, 9642243055279239186, 1285041930544359504, 7713721193679258807, 2940909101969485217, 2270695772442301391, 14837585315731523782, 12719158359772149627, 9048695742011543786, 7775147252002760506, 15457748288820266555, 14901979217637447180, 17940375491748374363, 5662426078440049805, 10928674469437873099, 1667423835236673487, 4220418947225329089, 10107364585058455137, 12893590939690685093, 13558601881238701043, 11179683271778192610, 12272423375622639933, 11622539939918599025]
encrypt : last tag_state = [4284253220346783960, 5905026807625399340, 2713908511993317273, 3655129575286787577, 18185730908226228557, 2330542799366556556, 18400499712520354411, 10454490128202837967, 9422502773226433865, 4844616234899638325, 868006503957101100, 6566995200477616893, 8868711399387550193, 18040902539750352754, 1543575505369972793, 8821351124951857111, 18211908054591921973, 14679955514080209608, 2018464944403767652, 1472239022453710081, 1179951898784726490, 17721210527823383136, 9320573875621864463, 12632029846657636549, 16831450830276219172]
